"id","pubyear","title"
"WOS:000246145503050","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502065","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502075","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503003","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501025","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500087","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501011","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502123","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500126","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503014","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500130","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503082","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500019","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502011","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501102","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501028","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501015","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501060","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502005","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501029","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502050","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501098","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502055","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501058","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501068","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501066","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500033","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503033","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503039","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500044","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501059","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502036","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503088","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501052","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503072","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502017","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501088","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500040","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501046","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503098","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501009","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503035","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502072","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502004","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501007","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500014","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502097","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500080","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501004","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502056","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503094","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500084","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503037","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501069","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500052","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503078","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501099","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503010","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503007","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501048","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502082","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500023","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501026","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500081","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503054","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501070","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500008","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503092","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500037","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500117","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502104","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503068","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500096","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502099","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503046","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503076","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503073","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500068","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500122","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503027","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500086","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500025","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501055","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500074","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501006","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502121","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502085","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501005","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501056","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503028","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500129","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502068","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503083","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501022","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502112","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501045","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503040","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500102","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500109","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500075","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500127","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500079","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500028","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501041","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501013","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502125","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500007","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501075","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503024","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500035","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502126","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500119","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501032","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501063","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502008","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503067","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502041","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503004","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502024","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502023","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502045","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501095","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501035","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500066","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501040","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501043","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502035","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502006","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503022","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501023","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501096","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503016","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501039","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500098","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503062","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503034","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503053","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502014","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500070","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500051","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500042","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503059","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500016","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502120","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503029","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502087","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502110","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503030","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500101","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500092","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501077","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501076","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500065","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501034","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501090","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502025","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503012","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502060","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500001","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501053","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501061","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500118","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501092","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500039","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501071","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502093","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502066","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500124","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502073","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500032","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500002","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502009","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503055","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501019","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502086","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502102","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501093","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503047","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500060","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500093","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503038","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501008","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500071","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500099","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502071","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500059","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503043","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503042","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503009","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500072","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502077","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502114","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503045","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502051","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503097","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501021","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500123","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500053","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502124","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502054","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503001","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145501087","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500104","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500022","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145502042","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145500030","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
"WOS:000246145503005","2007","2006 BIMW: 2006 BEIJING INTERNATIONAL MATERIALS WEEK, PTS 1-4"
