"id","pubyear","title"
"WOS:000361578000007","2015","Measuring the impact of BIM on labor productivity in a small specialty contracting enterprise through action-research"
"WOS:000380430700094","2015","Sustainable Design with BIM Facilitation in Project-based Learning"
"WOS:000411355200042","2015","Virtual BIM Testbeds The eRobotics Approach to BIM and Its Integration Into Simulation, Rendering, Virtual Reality and More"
"WOS:000356107200003","2015","Future proofing PPPs: Life-cycle performance measurement and Building Information Modelling"
"WOS:000380508800212","2015","A Dutch Concept Library (CB-NL) to support BIM for the life cycle"
"WOS:000372317300064","2015","A BIM Platform for Offsite Timber Construction"
"WOS:000380549300050","2015","CHALLENGE OF TEACHING BIM IN THE FIRST YEAR OF UNIVERSITY"
"WOS:000372317300063","2015","Masonry Regions: A New Approach for the Representation of Masonry Walls in BIM Applications"
"WOS:000356502700001","2015","The effect of BIM deletion polymorphism on intrinsic resistance and clinical outcome of cancer patient with kinase inhibitor therapy"
"WOS:000380490000014","2015","Automated generation of building fingerprints using a spatio-semantic query language for building information models"
"WOS:000380955400001","2015","Advancing in Building Information Modeling (BIM) Contracting: Trends in the AEC/FM Industry"
"WOS:000356107200002","2015","A query expansion method for retrieving online BIM resources based on Industry Foundation Classes"
"WOS:000380380800037","2015","Potential of Building Information Modeling - BIM - Tools Inside Brazilian Civil Construction Scenery"
"WOS:000375567700040","2015","Building Information Modeling Supported Project Life Cycle Information Management"
"WOS:000361816500030","2015","The Mutant KRAS Gene Up-regulates BCL-XL Protein via STAT3 to Confer Apoptosis Resistance That Is Reversed by BIM Protein Induction and BCL-XL Antagonism"
"WOS:000347578900008","2015","Geotechnical and safety protective equipment planning using range point cloud data and rule checking in building information modeling"
"WOS:000380549300035","2015","PROCEDURAL BUILDING INFORMATION MODELING FOR DIGITAL FABRICATION"
"WOS:000380490000009","2015","The assessment of constructability: BIM cases"
"WOS:000359936900004","2015","Investigating the Role of Lean Practices in Enabling BIM Adoption: Evidence from Two Indian Cases"
"WOS:000368021802063","2015","Cathepsin-Cleavable BIM BH3 Peptide Amphiphiles Are Potent Inducers of Cellular Apoptosis"
"WOS:000362618100006","2015","Patterns and trends in Building Information Modeling (BIM) research: A Latent Semantic Analysis"
"WOS:000380430700107","2015","Design for sustainable aging: improving design communication through building information modeling and game engine integration"
"WOS:000366838600002","2015","Creation of Parametric BIM Objects from Point Clouds Using Nurbs"
"WOS:000346334900004","2015","Automated Progress Monitoring Using Unordered Daily Construction Photographs and IFC-Based Building Information Models"
"WOS:000384838700006","2015","A REVIEW OF THE EFFORTS AND ROLES OF THE PUBLIC SECTOR FOR BIM ADOPTION WORLDWIDE"
"WOS:000372317300062","2015","Project Risk Modelling Information and Management Framework How to enhance risk management framework improve actor mutual understanding using BIM and Augmented reality tools"
"WOS:000402646500056","2015","Barriers for BIM (Building Information Modeling) Adoption"
"WOS:000366872700133","2015","Conceptualizing Building Information Modeling In Construction Conflict Management"
"WOS:000350810200016","2015","Opposing regulation of BIM and BCL2 controls glucocorticoid-induced apoptosis of pediatric acute lymphoblastic leukemia cells"
"WOS:000358455300130","2015","Glucocorticoid-mediated co-regulation of RCAN1-1, E4BP4 and BIM in human leukemia cells susceptible to apoptosis"
"WOS:000353848400001","2015","Extending BIM interoperability to preconstruction operations using geospatial analyses and semantic web services"
"WOS:000380495100130","2015","Dynamic extension of Building Information Model for ""smart"" buildings"
"WOS:000366995500009","2015","Deep Belief Network Based 3D Models Classification in Building Information Modeling"
"WOS:000381088400020","2015","Green Building Materials Management Based on BIM Technology"
"WOS:000369434200008","2015","Key factors for the BIM adoption by architects: a China study"
"WOS:000380549300042","2015","BUILDING INFORMATION MODELING TOOLS: OPPORTUNITIES FOR EARLY STAGES OF ARCHITECTURAL DESIGN"
"WOS:000363160100088","2015","The BIM deletion polymorphism is a prognostic biomarker of EGFR-TKIs response in NSCLC: A systematic review and meta-analysis"
"WOS:000371425800076","2015","Visualization of HVAC pipeline integrated arrangement based on BIM technology"
"WOS:000380495100053","2015","Functional assessment of BIM methodology based on implementation in design and construction company"
"WOS:000371578500007","2015","Quantitative assessment of BCL-2: BIM complexes as a pharmacodynamic marker for venetoclax (ABT-199)"
"WOS:000380490000006","2015","Goal-driven method for sustainable evaluation of BIM project success level"
"WOS:000380490000076","2015","The utilisation of BIM as a project management tool"
"WOS:000380499900007","2015","Challenges of BIM for Construction Site Operations"
"WOS:000380490000024","2015","A visual BIM query language"
"WOS:000218486700004","2015","Review: reconstruction of 3D building information models from 2D scanned plans"
"WOS:000346341900006","2015","Integration of Building Information Modeling and Economic and Environmental Impact Analysis to Support Sustainable Building Design"
"WOS:000375567700043","2015","A Framework for Integrating Energy Simulation Data in Building Information Modeling"
"WOS:000380584700114","2015","Toward Automatic Calculation of Construction Quantity based on Building Information Modeling"
"WOS:000381088400026","2015","Research on Precast Concrete Structures with BIM Involving Information on Structural Details and Behaviors"
"WOS:000367769800017","2015","Waste minimisation through deconstruction: A BIM based Deconstructability Assessment Score (BIM-DAS)"
"WOS:000380490000023","2015","An approach to enhancing the connection between BIM models and building energy simulation - HVAC systems in the loop"
"WOS:000368440600047","2015","Structural Simulations and Conservation Analysis - Historic Building Information Model (HBIM)"
"WOS:000380620300163","2015","Building Information Modelling (BIM) taught in a Civil Engineer school"
"WOS:000380488800030","2015","Prospects for the use of BIM in Poland and the Czech Republic - Preliminary research results"
"WOS:000372316000001","2015","Workshop: Developing Building Information Model Visualizations Using a Domain Specific Language"
"WOS:000359049000005","2015","Adoption of Building Information Modelling technology (BIM) Perspectives from Malaysian engineering consulting services firms"
"WOS:000358984800009","2015","MODEL STUDY OF DESIGN COMPONENTS FOR ENERGY-PERFORMANCE-BASED ARCHITECTURAL DESIGN USING BIM LOD 100"
"WOS:000361867200022","2015","Cellular Uptake and Ultrastructural Localization Underlie the Proapoptotic Activity of a Hydrocarbon-stapled BIM BH3 Peptide"
"WOS:000421763800014","2015","The relationship between BIM deletion polymorphism and clinical significance of epidermal growth factor receptor-mutated non-small cell lung cancer patients with epidermal growth factor receptor-tyrosine kinase inhibitor therapy: a meta-analysis"
"WOS:000219180800004","2015","Legal risks incurred under the application of BIM in Taiwan"
"WOS:000380380800036","2015","Profile of Building Information Modeling - BIM - Tools Maturity in Brazilian Civil Construction Scenery"
"WOS:000361977800007","2015","Assessing the performance of the building information modeling (BIM) implementation process within a small specialty contracting enterprise"
"WOS:000371705200043","2015","Building Information Modeling Laboratory Exercises in a Construction Science and Management Building Systems Course"
"WOS:000372317300069","2015","Generative Design for Building Information Modeling"
"WOS:000377304003069","2015","INCLUSION OF BUILDING INFORMATION MODELING IN THE DEVELOPMENT OF DIGITAL COMPETENCIES FOR THE BUILDING ENGINEERING DEGREE"
"WOS:000358679700066","2015","The contemporaneous use of building information modeling and relational project delivery arrangements"
"WOS:000370365102583","2015","The BIM Deletion Polymorphism in Patients with EGFR-Mutant Non-Small Cell Lung Cancer Treated with EGFR Tyrosine Kinase Inhibitors"
"WOS:000380549300039","2015","DEVELOPMENT OF BUILDING INFORMATION MANAGEMENT SYSTEM USING BIM TOWARD STRATEGIC BUILDING OPERATION AND MAINTENANCE"
"WOS:000358003700016","2015","Increased lymphocyte apoptosis in mouse models of colitis upon ABT-737 treatment is dependent upon BIM expression"
"WOS:000218623100007","2015","BUILDING INFORMATION MODELING (BIM): A POTENTIAL FOR EFFECTIVE BUILDING INDUSTRY PRACTICE IN MALAYSIA"
"WOS:000361212600014","2015","MAPPING BIM SCHEMA AND 3D GIS SCHEMA SEMI-AUTOMATICALLY UTILIZING LINGUISTIC AND TEXT MINING TECHNIQUES"
"WOS:000350392400002","2015","VDI is based on Digitization of the Construction Industry Creation of a national regulatory Framework as a Prerequisite for Building Information Modeling"
"WOS:000366769500023","2015","Construction-specific spatial information reasoning in Building Information Models"
"WOS:000398586307120","2015","TUTORING DEGREE FINAL PROJECT STUDENTS IN INDUSTRIAL ENGINEERING BASED ON BUILDING INFORMATION MODELLING (BIM)"
"WOS:000380490000018","2015","From BIM to life cycle information management in infrastructure"
"WOS:000380495200008","2015","BUILDING INFORMATION MODELING: NEXT STEPS FOR TENSILE MEMBRANE ARCHITECTURE"
"WOS:000359800300003","2015","Major modelling programs and building information modelling (BIM)"
"WOS:000355730800002","2015","Site managers' daily work and the uses of building information modelling in construction site management"
"WOS:000362796900052","2015","SEMANTIC WEB TECHNOLOGIES FOR IMPLEMENTING COST-EFFECTIVE AND INTEROPERABLE BUILDING INFORMATION MODELING"
"WOS:000380430700148","2015","Improving data center energy efficiency using a cyber-physical systems approach: integration of building information modeling and wireless sensor networks"
"WOS:000370365103150","2015","Paxillin Confers Resistance to TKI via Modulating BIM and Mcl-1 Protein Stability"
"WOS:000361204903083","2015","NILOTINIB IN JAPANESE PATIENTS WITH CHRONIC MYELOID LEUKEMIA (CML) WITH SUBOPTIMAL MOLECULAR RESPONSE (MR) TO FRONTLINE IMATINIB: SENSOR FINAL 24-MO ANALYSIS AND BIM POLYMORPHISMS SUBSTUDY"
"WOS:000218579900020","2015","DECISION SUPPORT EVALUATION FOR BUILDING INFORMATION MODELING SOFTWARE SELECTION"
"WOS:000380490000011","2015","A BIM model to visualize quality risks in construction projects"
"WOS:000380437800005","2015","INTEGRATION OF JEDDAH HISTORICAL BIM AND 3D GIS FOR DOCUMENTATION AND RESTORATION OF HISTORICAL MONUMENT"
"WOS:000350545900014","2015","VDI is based on Digitization of the Construction Industry Creation of a national regulatory Framework as a Prerequisite for Building Information Modeling"
"WOS:000380620800026","2015","BUILDING INFORMATION MODELLING FOR CULTURAL HERITAGE: A REVIEW"
"WOS:000349580400002","2015","Developing a physical BIM library for building thermal energy simulation"
"WOS:000380692500037","2015","The Role of BIM Technology in the Risk Control and Marketing of Real Estate Projects"
"WOS:000354278200002","2015","The challenges and potentials of utilizing building information modelling in facility management: the case of the Center for Properties and Facilities of the University of Helsinki"
"WOS:000347578800009","2015","What drives the adoption of building information modeling in design organizations? An empirical investigation of the antecedents affecting architects behavioral intentions"
"WOS:000393320200190","2015","Research on the application of BIM Model in Interior Design"
"WOS:000367550900044","2015","Green Template for Life Cycle Assessment of Buildings Based on Building Information Modeling: Focus on Embodied Environmental Impact"
"WOS:000218567400030","2015","COMPARISON OF BUILDING EXISTING PARTITIONS THROUGH BUILDING INFORMATION MODELING (BIM)"
"WOS:000358612700001","2015","Using BIM to Improve the Design and Construction of Bridge Projects: A Case Study of a Long-span Steel-box Arch Bridge Project (Retraction of vol 11, 125, 2014)"
"WOS:000362609000018","2015","Evaluating risks using simulated annealing and Building Information Modeling"
"WOS:000380437800048","2015","PARAMETRIC WORKFLOW (BIM) FOR THE REPAIR CONSTRUCTION OF TRADITIONAL HISTORIC ARCHITECTURE IN TAIWAN"
"WOS:000380549300090","2015","A FUNDAMENTAL STUDY ON BIM BENEFITS MEASUREMENT SYSTEM FOR ARCHITECTURAL DESIGN FIRM"
"WOS:000370365101098","2015","HDAC Inhibitors Overcome New Generation EGFR-TKI-Resistance Caused by Homozygous BIM Polymorphism in EGFR Mutant Lung Cancer"
"WOS:000380548200034","2015","DATA QUALITY ELEMENTS FOR BIM APPLIED TO HERITAGE MONUMENTS"
"WOS:000380405100167","2015","A Study on the Status of Infrastructure BIM and BIM Library Development"
"WOS:000351767800005","2015","A Comparative Review of Building Information Modelling Implementation in Building and Infrastructure Industries"
"WOS:000353848400007","2015","Classification of rules for automated BIM rule checking development"
"WOS:000373135700022","2015","EXPERIMENTATION OF THE BIM TECHNIQUE ON ROMAN ARCHAEOLOGY: THE CASE OF THE STRUCTURES REDISCOVERED INSIDE THE CRYPT OF SS. SERGIUS AND BACCUS IN ROME"
"WOS:000372316000016","2015","Integrating BIM in Education: Lessons Learned"
"WOS:000350059500009","2015","Ontological inference of work item based on BIM data"
"WOS:000371516200066","2015","Benefits and Development of Adoption Building Information Models for Construction Management"
"WOS:000380490000025","2015","A comparison study on BIM and unconstructed knowledge at idea generation phase"
"WOS:000371514300057","2015","Application of BIM in the protection of historical buildings based on Riegel historic value theory"
"WOS:000360459200023","2015","Building Information Modelling: A New Approach to Design, Quantification, Costing, and Schedule Management with Case Studies"
"WOS:000380430700128","2015","A building information management (BIM) framework and supporting case study for existing building operations, maintenance and sustainability"
"WOS:000214595700005","2015","Literature review of green retrofit design for commercial buildings with BIM implication"
"WOS:000388705200006","2015","MOVE ON TO BIM 10 rules to be successful"
"WOS:000347578800011","2015","Practices and effectiveness of building information modelling in construction projects in China"
"WOS:000377254000020","2015","Facilitating Fire and Smoke Simulation Using Building Information Modeling"
"WOS:000380549300043","2015","PARAMETRIC BIM WORKFLOWS"
"WOS:000358679700054","2015","Collaboration with BIM - Learning from the front runners in the Norwegian industry"
"WOS:000362618100015","2015","Applying building information modeling to support fire safety management"
"WOS:000358170400043","2015","Different effects of the BIM deletion polymorphism on treatment of solid tumors by the tyrosine kinase inhibitors (TKI) pazopanib, sunitinib, and lapatinib"
"WOS:000383740301102","2015","Green BIM in sustainable infrastructure"
"WOS:000363185500068","2015","Knockout Serum Replacement Promotes Cell Survival by Preventing BIM from Inducing Mitochondrial Cytochrome C Release"
"WOS:000218623100009","2015","EFFECTS OF PERCEPTIONS ON BIM ADOPTION IN MALAYSIAN CONSTRUCTION INDUSTRY"
"WOS:000368019001221","2015","Germline Genetic Variation of ASXL1 and BIM Predicts Response to Imatinib and Identifies a Subset of High Sokal Risk Patients with the Greatest Risk of Treatment Failure and Disease Progression"
"WOS:000344713800007","2015","Custom-Designed Structures and Facades with Parametric-Algorithmic BIM Systems: 1 Bligh Street, Green Star Rated High Rise Project, Sydney"
"WOS:000380490000017","2015","A graph-based prediction method for electrical wiring in old residential buildings as a part of BIM for Urban Mining purposes"
"WOS:000364892800017","2015","A critical analysis of Building Information Modelling systems used in construction projects"
"WOS:000380430700105","2015","Sustainable Design of Buildings using Semantic BIM and Semantic Web Services"
"WOS:000347578900005","2015","Mapping actual thermal properties to building elements in gbXML-based BIM for reliable building energy performance modeling"
"WOS:000360772400018","2015","A fuzzy extension of the semantic Building Information Model"
"WOS:000360072500073","2015","Leveraging BIM Interoperability for UWB-Based WSN Planning"
"WOS:000372317300061","2015","BIM for Masonry: Development of BIM Plugins for the Masonry Unit Database"
"WOS:000380620800028","2015","POINT CLOUDS SEGMENTATION AS BASE FOR AS-BUILT BIM CREATION"
"WOS:000351655700004","2015","Semi-automated approach to indoor mapping for 3D as-built building information modeling"
"WOS:000365447600017","2015","System Development for Sustainable Assessment Using Building Information Modelling"
"WOS:000218579900005","2015","BUILDING INFORMATION MODELING (BIM)-BASED BUILDING CONDITION ASSESSMENT: A SURVEY OF WATER PONDING DEFECT ON A FLAT ROOF"
"WOS:000371578506082","2015","MEK/ERK inhibitor GDC-0623 dephosphorylates and accumulates BIM that enables a synergistic apoptosis with the Bcl-xL antagonist, ABT-263, in mutant KRAS colorectal cancer cells"
"WOS:000375708200077","2015","Research on the Technology Integration of Building Industrialization Based on BIM Technology"
"WOS:000380549300029","2015","GENERATING SCHEMATIC DIAGRAMS OF MEP SYSTEMS FROM 3D BUILDING INFORMATION MODELS FOR USE IN CONSERVATION"
"WOS:000363088800016","2015","Demystifying Construction Project Time-Effort Distribution Curves: BIM and Non-BIM Comparison"
"WOS:000361578000016","2015","Validations for ensuring the interoperability of data exchange of a building information model"
"WOS:000380377500072","2015","Die Attach Film (DAF) for Breakthrough in Manufacturing (BIM) Application"
"WOS:000380490000066","2015","Building information models as input for building energy performance simulation - the current state of industrial implementations"
"WOS:000377254000019","2015","Development of BIM Performance Measurement System for Architectural Design Firms"
"WOS:000380549300099","2015","DEVELOPMENT OF IMMERSIVE SIMULATOR FOR VISUALIZATION OF BIM DATA"
"WOS:000362991700004","2015","Defining Building Information Modeling implementation activities based on capability maturity evaluation: a theoretical model"
"WOS:000370957800062","2015","Study on BIM utilization for design improvement of infrastructure project"
"WOS:000380955400015","2015","Integration of Building Information Modeling (BIM) and Laser Scanning in Construction Industry"
"WOS:000384838700009","2015","AUTOMATIC BUILDING INFORMATION MODEL QUERY GENERATION"
"WOS:000380955400057","2015","A Curriculum Approach to Deploying BIM in Architectural Engineering"
"WOS:000368440600048","2015","A NEW IDEA OF BIM SYSTEM FOR VISUALIZATION, WEB SHARING AND USING HUGE COMPLEX 3D MODELS FOR FACILITY MANAGEMENT."
"WOS:000372317300072","2015","Integration of CFD, VR, AR and BIM for Design Feedback in a Design Process An Experimental Study"
"WOS:000218610200001","2015","THE DESIGN OF TOPSIS4BIM DECISION SUPPORT FOR BUILDING INFORMATION MODELING SOFTWARE SELECTION"
"WOS:000388897000005","2015","INTEGRATING BUILDING INFORMATION MODELING AND AUGMENTED REALITY TO IMPROVE INVESTIGATION OF HISTORICAL BUILDINGS"
"WOS:000355649800002","2015","Needs and technology adoption: observation from BIM experience"
"WOS:000361212600020","2015","BIM FOR FACILITIES MANAGEMENT: EVALUATING BIM STANDARDS IN ASSET REGISTER CREATION AND SERVICE LIFE PLANNING"
"WOS:000360704700007","2015","Building Information Modelling and Standardised Construction Contracts: a Content Analysis of the GC21 Contract"
"WOS:000362143200013","2015","Building information modeling based building design optimization for sustainability"
"WOS:000359818900393","2015","Research on the Application of Building Information Model Based on BIM Technology"
"WOS:000380490000108","2015","Architectural simulation of the integration of Building Information Modelling (BIM) & Business Process Modelling (BPM)"
"WOS:000409709000003","2015","Innovation Performance Study on the Construction Safety of Urban Subway Engineering Based on Bayesian Network: A Case Study of BIM Innovation Project"
"WOS:000361212600013","2015","A BIM BASED APPROACH FOR CONFIGURING BUILDINGS' OUTER ENVELOPE ENERGY SAVING ELEMENTS"
"WOS:000369433800004","2015","Cyber-physical systems integration of building information models and the physical construction"
"WOS:000380434300348","2015","AHP Based Weighting System for BIM Implementation & Assessment Framework"
"WOS:000348656200007","2015","Use of BIM approach to enhance construction interface management: a case study"
"WOS:000410241200013","2015","THE USE OF BIM TECHNOLOGY IN ARCHITECTURAL DESIGN SCHOOL BUILDINGS AND CONSTRUCTIONS"
"WOS:000359937000004","2015","Project Quality and Change Performance Differences Associated with the Use of Building Information Modeling in Design and Construction Projects: Univariate and Multivariate Analyses"
"WOS:000358435000089","2015","Building Information Modeling Technology-based Skill Competition"
"WOS:000359445400008","2015","Contextualizing learning approaches which shape BIM for maintenance"
"WOS:000380550300011","2015","Building Information Modeling in Project Management: Necessities, Challenges and Outcomes"
"WOS:000360772400021","2015","Connecting building component catalogues with BIM models using semantic technologies: an application for precast concrete components"
"WOS:000215245400009","2015","Evaluating the Alignment of Organizational and Project Contexts for BIM Adoption: A Case Study of a Large Owner Organization"
"WOS:000383849600007","2015","INTEGRATED APPROACHES FOR IMPLEMENTING BUILDING INFORMATION MODELLING (BIM) IN ENGINEERING EDUCATION"
"WOS:000360772400002","2015","PassivBIM: Enhancing interoperability between BIM and low energy design software"
"WOS:000352727000030","2015","VALIDATION OF BIM COMPONENTS BY PHOTOGRAMMETRIC POINT CLOUDS FOR CONSTRUCTION SITE MONITORING"
"WOS:000375561900033","2015","The Analysis of the Possibility of Applying BIM in Green Architectural Design"
"WOS:000215240400007","2015","Building Information Modelling for Smart Built Environments"
"WOS:000371807800526","2015","A Study on the Application of BIM in Civil Engineering Professional Practice"
"WOS:000372317300008","2015","BIM Interactive - About Combining BIM and Virtual Reality A Bidirectional Interaction Method for BIM Models in Different Environments"
"WOS:000380549300040","2015","DIGITAL DOCUMENTATION INTEGRATED IN BIM FOR BUILDING REUSE AND SUSTAINABLE RETROFIT"
"WOS:000365729400224","2015","Budget impact model (BIM) in multiple sclerosis: experience of Italian centres"
"WOS:000380560500025","2015","Practical implementation of semi-automated as-built BIM creation for complex indoor environments"
"WOS:000380955400039","2015","Overview of Building Information Modeling Applications in Construction Projects"
"WOS:000380288000012","2015","Research on the Building Information Modeling"
"WOS:000365098600011","2015","Methodology to Develop Ontological Building Information Model for Energy Management System in Building Operational Phase"
"WOS:000364335400007","2015","Hospitalhof Stuttgart - about three-dimensional structures, BIM and the chance for a paradigm shift"
"WOS:000364242300091","2015","Development of Kinematic 3D Laser Scanning System for Indoor Mapping and As-Built BIM Using Constrained SLAM"
"WOS:000386557900022","2015","Building Information Modelling for Historical Building Historic Jeddah - Saudi Arabia"
"WOS:000380490000015","2015","On-site construction management framework based on a real-time building information modeling system"
"WOS:000380548200137","2015","Building Information Modeling for the static and seismic safety of masonry balconies and overhangs"
"WOS:000348580600006","2015","Closing the gap in building performance: learning from BIM benchmark industries"
"WOS:000360100600090","2015","PROTEASOME-MEDIATED DEGRADATION OF PRO-APOPTOTIC MOLECULE BIM RENDERS CD4+CD28(NULL) T CELLS RESISTANT TO APOPTOSIS IN MYOCARDIAL INFARCTION"
"WOS:000366769500018","2015","An ontology-based analysis of the industry foundation class schema for building information model exchanges"
"WOS:000349123700002","2015","A Study on the BIM Application of Green Building Certification System"
"WOS:000368675200044","2015","Sustainable Design and Building Information Modelling: Case Study of Energy Plus House, Hieron's Wood, Derbyshire UK"
"WOS:000380499900140","2015","Features of BIM Implementation Using Autodesk Software"
"WOS:000357980300011","2015","Building Information Modelling (BIM) and Unmanned Aerial Vehicle (UAV) technologies in infrastructure construction project management and delay and disruption analysis"
"WOS:000356639100003","2015","Project Management with BIM Add-on"
"WOS:000421886600009","2015","Auto AR - In Situ Visualization for Building Information Modelling"
"WOS:000357228900018","2015","Bridging BIM and building: From a literature review to an integrated conceptual framework"
"WOS:000363644300001","2015","Case Study of Carbon Emissions from a Building's Life Cycle Based on BIM and Ecotect (Retracted article. See art no 2193505, 2017)"
"WOS:000346341900008","2015","BIM2MAR: An Efficient BIM Translation to Mobile Augmented Reality Applications"
"WOS:000352158000014","2015","Functional antagonism between pro-apoptotic BIM and anti-apoptotic BCL-XL in MYC-induced lymphomagenesis"
"WOS:000380581900002","2015","Application of BIM in construction engineering information integration and management"
"WOS:000384838700004","2015","INTEGRATING DECISION SUPPORT SYSTEM (DSS) AND BUILDING INFORMATION MODELING (BIM) TO OPTIMIZE THE SELECTION OF SUSTAINABLE BUILDING COMPONENTS"
"WOS:000360311800007","2015","Integrating BIM and LiDAR for Real-Time Construction Quality Control"
"WOS:000358684200045","2015","Interoperability Assessment for Building Information Modelling"
"WOS:000352378800013","2015","The Introduction of the BIM Concept in Civil Engineering Curriculum"
"WOS:000369841500021","2015","Towards a Workflow-Driven Multi-model BIM Collaboration Platform"
"WOS:000360508700021","2015","Building Information Modeling (Bim) From the Perspective of Facilities Management (Fm) In Malaysia"
"WOS:000380437800042","2015","Coordination between Understanding Historic Buildings and BIM Modelling: A 3D-Output Oriented and typological Data Capture Method"
"WOS:000381088400038","2015","Sustainable Building Design Optimization Using Building Information Modeling"
"WOS:000380549300044","2015","A BIM TOOL FOR CARBON FOOTPRINT ASSESSMENT OF BUILDING DESIGN"
"WOS:000377254000018","2015","A Framework for Speech-Oriented CAD and BIM Systems"
"WOS:000380955400002","2015","Information Exchange Standardization for BIM Application to Multi-Story Modular Residential Buildings"
"WOS:000366119600026","2015","A novel prohibitin-binding compound induces the mitochondrial apoptotic pathway through NOXA and BIM upregulation"
"WOS:000352584600002","2015","Building information modelling: the tide is turning"
"WOS:000353857400006","2015","Real-time visualization of building information models (BIM)"
"WOS:000361212600004","2015","THE ASSESSMENT OF CONSTRUCTABILITY: BIM CASES"
"WOS:000376283500010","2015","Construction management and design of infrastructure. BIM and CIM. New approaches and new opportunity for the engineer of tomorrow"
"WOS:000358684200040","2015","The application of BIM technology in the construction of Hangzhou Zizhi tunnel"
"WOS:000215245400014","2015","Guidelines for Using Building Information Modeling for Energy Analysis of Buildings"
"WOS:000366769500022","2015","An approach to combine progressively captured point clouds for BIM update"
"WOS:000359445400002","2015","Case-based reasoning and BIM systems for asset management"
"WOS:000384888600002","2015","VISUAL PROGRAMING FOR BUILDING INFORMATION MODELING: ENERGY AND SHADING ANALYSIS CASE STUDIES"
"WOS:000372329400008","2015","A Relationship Framework for Building Information Modeling (BIM) Capability in Quantity Surveying Practice and Project Performance"
"WOS:000359820900094","2015","Loss of the pro-apoptotic BH3-only protein BIM results in increased beta cell mass in a mouse model of type 2 diabetes"
"WOS:000380490000007","2015","Development of baseline processes for sustainable and BIM building projects"
"WOS:000414633600014","2015","Study of Applying API on Evacuation Route Assessing in BIM Modeling"
"WOS:000358036904447","2015","BIM deletion polymorphism is not associated with BIM RNA expression or BIM immunohistochemistry intensity in epidermal growth factor receptor mutationpositive nonsmall cell lung cancer."
"WOS:000372317300065","2015","The Position of BIM Tools in Conceptual Design Phase: Parametric Design and Energy Modeling Capabilities"
"WOS:000362305400001","2015","Effective digital collaboration in the construction industry - A case study of BIM deployment in a hospital construction project"
"WOS:000357935800030","2015","Association between BIM deletion polymorphism and clinical outcome of EGFR-mutated NSCLC patient with EGFR-TKI therapy: A meta-analysis"
"WOS:000365065300007","2015","Workforce location tracking to model, visualize and analyze workspace requirements in building information models for construction safety planning"
"WOS:000380488800054","2015","Reflection on BIM development practices at the pre-maturity"
"WOS:000347578900006","2015","A framework for dimensional and surface quality assessment of precast concrete elements using BIM and 3D laser scanning"
"WOS:000346986500009","2015","Lack of Association between the BIM Deletion Polymorphism and the Risk of Lung Cancer with and without EGFR Mutations"
"WOS:000366400900004","2015","Reducing the operational energy demand in buildings using building information modeling tools and sustainability approaches"
"WOS:000356639100013","2015","To Plan with BIM Structures"
"WOS:000353848400005","2015","Appearance-based material classification for monitoring of operation-level construction progress using 4D BIM and site photologs"
"WOS:000422292700005","2015","Building Information Modelling (BIM) for UK Housing: Exploring Potential Drivers and Opportunities to Deliver Better Customer Experience"
"WOS:000366974900001","2015","Identification and functional analysis of the BIM interactome; new clues on its possible involvement in Epstein-Barr Virus-associated diseases"
"WOS:000215442700004","2015","Identifying key factors for building information modelling adoption in Singapore"
"WOS:000359315800005","2015","Cloud-to-BIM-to-FEM: Structural simulation with accurate historic BIM from laser scans"
"WOS:000381088400025","2015","Collaborative Construction Schedule and Management Based on BIM Theory"
"WOS:000356732100011","2015","How Far Can BIM Reduce Information Asymmetry in the Australian Construction Context?"
"WOS:000349732500003","2015","Quantitative analysis of warnings in building information modeling (BIM)"
"WOS:000351205400003","2015","Multi-Scale Geometric-Semantic Modeling of Shield Tunnels for GIS and BIM Applications"
"WOS:000346341900003","2015","Sociotechnical Systems Approach to BIM Implementation in a Multidisciplinary Construction Context"
"WOS:000384252400270","2015","BUDGET IMPACT MODEL (BIM) OF RIVAROXABAN IN COMPARISON WITH ENOXAPARIN PLUS WARFARIN IN THE TREATMENT OF VENOUS THROMBOEMBOLISM (VTE) UNDER THE PERSPECTIVE OF THE PRIVATE HEALTH SYSTEM"
"WOS:000356107200001","2015","Automatic BIM component extraction from point clouds of existing buildings for sustainability applications"
"WOS:000392737000227","2015","The Role of BIM in Teaching Structural Design"
"WOS:000219210800007","2015","Integrating Building Information Modeling and Health and Safety for Onsite Construction"
"WOS:000359444700001","2015","A survey of current status of and perceived changes required for BIM adoption in the UK"
"WOS:000375561900127","2015","The Application Research of BIM Technology in Energy Efficiency Evaluation About High-rise Building"
"WOS:000358788800004","2015","Conversion of cell-survival activity of Akt into apoptotic death of cancer cells by two mutations on the BIM BH3 domain"
"WOS:000381013000007","2015","WebVis_BIM: Real Time Web3D Visualization of Big BIM Data"
"WOS:000385253500036","2016","Enabling Secure and Collaborative Document Sharing in BIM Processes"
"WOS:000402738405064","2016","BUILDING INFORMATION MODELING: A NEW TOOL TO USE IN THE CONSTRUCTION FIELD"
"WOS:000374468600005","2016","Assessment of BIM acceptance degree of Korean AEC participants"
